"feature","prev_GT_present","prev_GT_absent","prev_diff","abs_prev_diff","fisher_p","n_detected_present","n_detected_absent","n_total_present","n_total_absent"
"ESV_2989428",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_2989752",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3122742",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3123302",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3123440",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3123500",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3124412",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3124780",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3125854",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3125948",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3126110",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3267430",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3267696",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3268340",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3268436",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3269574",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3269778",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3270230",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3270406",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3270616",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3271726",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3351390",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3353334",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3353922",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3354698",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3355020",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3450262",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3450588",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3450590",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3450924",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3451954",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3452330",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3452680",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3452716",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3452720",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
